age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed,age_group,was_contacted_before,high_contact_freq,season,segment,segment_name,conv_probability,priority_rank
41,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,40-50,0,0,Spring,3,Price Sensitive,0.00087681256,34387
35,entrepreneur,married,basic.6y,no,yes,no,telephone,jun,tue,147,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.00087636954,34388
44,technician,married,basic.6y,no,yes,no,telephone,jun,tue,98,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,1,Summer,4,Hard to Convert,0.0008762501,34389
35,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008754151,34390
42,technician,married,professional.course,no,no,no,telephone,jun,mon,119,9,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,40-50,0,1,Summer,4,Hard to Convert,0.00087524875,34391
36,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,143,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.0008752104,34392
50,management,married,high.school,no,yes,no,cellular,jul,thu,90,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,40-50,0,1,Summer,4,Hard to Convert,0.0008750907,34393
42,blue-collar,single,university.degree,no,no,no,cellular,apr,fri,54,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.0008745401,34394
33,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,8,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.00087436556,34395
34,services,married,high.school,no,yes,no,telephone,jun,fri,82,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.00087433355,34396
50,services,married,high.school,no,yes,yes,cellular,may,fri,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.0008742648,34397
41,management,married,university.degree,no,no,yes,cellular,may,thu,35,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.000874219,34398
43,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,149,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008741811,34399
37,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,148,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.0008741619,34400
31,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,162,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.0008728232,34401
35,admin.,married,high.school,no,no,yes,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0008727238,34402
48,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,153,9,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,40-50,0,1,Summer,3,Price Sensitive,0.000872691,34403
34,self-employed,married,basic.9y,no,yes,no,cellular,aug,mon,68,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008721332,34404
52,blue-collar,married,university.degree,no,yes,no,telephone,jun,thu,118,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,50-60,0,1,Summer,3,Price Sensitive,0.00087203144,34405
46,housemaid,married,high.school,no,yes,no,cellular,aug,mon,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.00087192375,34406
35,admin.,married,basic.9y,no,no,yes,telephone,may,wed,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.00087183237,34407
30,management,single,university.degree,no,yes,no,telephone,may,thu,176,13,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,<30,0,1,Spring,4,Hard to Convert,0.0008717755,34408
43,management,married,high.school,no,yes,yes,cellular,nov,mon,70,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,40-50,0,0,Autumn,4,Hard to Convert,0.0008717032,34409
34,admin.,single,university.degree,no,no,yes,cellular,aug,fri,78,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.00087149726,34410
54,blue-collar,divorced,basic.4y,no,no,no,telephone,may,thu,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,50-60,0,0,Spring,3,Price Sensitive,0.0008711527,34411
48,services,divorced,high.school,no,yes,no,cellular,apr,mon,25,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.00087113277,34412
37,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,106,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,30-40,0,1,Summer,4,Hard to Convert,0.0008711008,34413
34,admin.,married,university.degree,no,yes,yes,cellular,jul,mon,151,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,30-40,0,1,Summer,4,Hard to Convert,0.000871056,34414
46,admin.,married,university.degree,no,no,no,telephone,jun,thu,93,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008706714,34415
41,blue-collar,married,university.degree,no,no,no,cellular,jul,tue,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.00087041507,34416
33,technician,divorced,professional.course,no,yes,no,telephone,may,mon,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0008701854,34417
36,admin.,divorced,high.school,no,no,no,cellular,may,tue,23,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0008689984,34418
30,admin.,single,university.degree,no,no,no,telephone,may,fri,49,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,<30,0,0,Spring,1,Warm Prospects,0.0008687244,34419
43,technician,divorced,basic.9y,no,no,yes,telephone,may,wed,143,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.0008685543,34420
31,services,married,high.school,no,yes,no,telephone,nov,fri,62,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,30-40,0,0,Autumn,1,Warm Prospects,0.0008684066,34421
35,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,mon,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,30-40,0,0,Summer,3,Price Sensitive,0.000868371,34422
50,admin.,married,basic.9y,no,no,no,cellular,aug,thu,84,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.0008683338,34423
29,admin.,married,high.school,no,yes,no,cellular,may,tue,57,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,<30,0,0,Spring,1,Warm Prospects,0.00086828705,34424
43,admin.,married,university.degree,no,yes,no,telephone,jun,tue,104,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.00086813484,34425
32,admin.,single,university.degree,no,no,no,telephone,may,fri,96,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.00086797646,34426
40,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,112,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.00086785445,34427
45,management,married,university.degree,no,no,no,telephone,may,tue,121,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.0008676717,34428
34,entrepreneur,single,professional.course,no,no,yes,telephone,jun,fri,85,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,30-40,0,1,Summer,4,Hard to Convert,0.0008675266,34429
37,services,married,high.school,no,no,yes,cellular,jul,tue,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008675064,34430
54,self-employed,married,basic.9y,no,no,yes,cellular,nov,tue,72,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,50-60,0,0,Autumn,4,Hard to Convert,0.0008672477,34431
50,blue-collar,married,university.degree,no,no,no,cellular,jul,thu,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.00086711586,34432
42,management,married,university.degree,no,no,no,telephone,jun,thu,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.00086699316,34433
44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,wed,133,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,40-50,0,1,Spring,3,Price Sensitive,0.000866989,34434
35,admin.,married,high.school,no,yes,yes,telephone,jun,mon,92,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.000866809,34435
29,services,married,high.school,no,yes,no,cellular,jul,mon,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.00086635526,34436
28,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,<30,0,0,Summer,3,Price Sensitive,0.0008661366,34437
37,management,single,university.degree,no,yes,no,cellular,may,tue,58,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0008660916,34438
30,blue-collar,married,basic.9y,no,yes,no,telephone,nov,thu,25,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,<30,0,0,Autumn,3,Price Sensitive,0.0008656696,34439
37,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008654597,34440
48,blue-collar,married,university.degree,no,yes,yes,telephone,jun,tue,127,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.00086545304,34441
36,entrepreneur,married,basic.6y,no,no,no,telephone,jun,wed,125,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,30-40,0,1,Summer,4,Hard to Convert,0.0008652807,34442
39,services,married,basic.6y,no,yes,no,telephone,jun,wed,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008650486,34443
39,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,123,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,30-40,0,0,Summer,3,Price Sensitive,0.0008649992,34444
51,admin.,married,university.degree,no,yes,no,cellular,jul,thu,141,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,50-60,0,1,Summer,4,Hard to Convert,0.00086438004,34445
45,admin.,married,university.degree,no,yes,no,cellular,nov,wed,70,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,40-50,0,0,Autumn,4,Hard to Convert,0.0008641548,34446
30,entrepreneur,married,high.school,no,yes,no,telephone,jun,wed,120,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,<30,0,1,Summer,4,Hard to Convert,0.0008637016,34447
44,admin.,married,university.degree,no,no,no,cellular,nov,fri,77,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,40-50,0,1,Autumn,4,Hard to Convert,0.00086367904,34448
58,housemaid,married,basic.4y,no,no,no,cellular,aug,wed,84,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.000863651,34449
47,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,109,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.0008632256,34450
41,services,married,high.school,no,yes,yes,cellular,jul,mon,95,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008630739,34451
56,services,married,high.school,no,no,no,telephone,may,tue,135,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,50-60,0,0,Spring,4,Hard to Convert,0.00086291437,34452
38,technician,married,professional.course,no,no,no,telephone,may,tue,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0008628314,34453
33,admin.,married,university.degree,no,yes,yes,cellular,may,wed,44,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0008627915,34454
41,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,jul,thu,115,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008625831,34455
36,entrepreneur,single,university.degree,no,no,no,telephone,jun,tue,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008625654,34456
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0008624734,34457
46,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,153,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,40-50,0,0,Spring,3,Price Sensitive,0.0008623999,34458
23,retired,single,professional.course,no,yes,no,cellular,jul,thu,102,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,<30,0,0,Summer,2,High-Value Responders,0.00086218293,34459
26,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,106,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,<30,0,0,Summer,3,Price Sensitive,0.0008620285,34460
43,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,99,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008619845,34461
28,admin.,single,basic.9y,no,yes,no,telephone,may,wed,102,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,<30,0,0,Spring,4,Hard to Convert,0.0008614746,34462
41,management,married,university.degree,no,yes,no,cellular,may,fri,13,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,40-50,0,0,Spring,1,Warm Prospects,0.0008613979,34463
45,admin.,single,high.school,no,yes,no,cellular,jul,wed,83,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008612313,34464
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,30-40,0,0,Autumn,4,Hard to Convert,0.00086091703,34465
35,admin.,married,high.school,no,no,yes,cellular,jul,mon,84,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008608834,34466
32,management,single,university.degree,no,no,no,telephone,may,thu,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0008608547,34467
35,blue-collar,married,basic.6y,no,no,no,cellular,nov,tue,86,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,30-40,0,0,Autumn,3,Price Sensitive,0.00086072553,34468
49,technician,divorced,university.degree,no,yes,no,telephone,nov,thu,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,40-50,0,0,Autumn,4,Hard to Convert,0.0008605275,34469
30,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.0008604799,34470
34,management,single,basic.9y,no,yes,no,telephone,may,thu,84,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.0008601979,34471
38,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.00086015445,34472
49,admin.,married,university.degree,no,yes,yes,telephone,may,thu,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,40-50,0,0,Spring,4,Hard to Convert,0.0008600267,34473
50,technician,married,professional.course,no,yes,no,telephone,jun,thu,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.00085979805,34474
56,services,married,high.school,no,yes,no,cellular,nov,fri,72,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,50-60,0,0,Autumn,4,Hard to Convert,0.00085977546,34475
54,admin.,divorced,high.school,no,no,yes,cellular,jul,tue,129,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,50-60,0,1,Summer,4,Hard to Convert,0.0008596088,34476
41,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.00085945975,34477
41,technician,married,high.school,no,yes,no,telephone,jun,fri,145,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,40-50,0,1,Summer,4,Hard to Convert,0.0008591253,34478
32,self-employed,married,basic.9y,no,no,no,telephone,may,fri,101,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.00085893535,34479
51,admin.,married,high.school,no,no,yes,cellular,may,fri,55,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,50-60,0,0,Spring,1,Warm Prospects,0.00085882697,34480
51,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,tue,141,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,50-60,0,1,Spring,4,Hard to Convert,0.00085849396,34481
29,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,<30,0,1,Spring,3,Price Sensitive,0.0008582387,34482
45,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.0008581337,34483
28,services,single,high.school,no,yes,no,cellular,jul,mon,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.00085808174,34484
34,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,195,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.000858011,34485
39,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,97,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.0008573756,34486
47,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.000857356,34487
40,self-employed,married,university.degree,no,no,no,cellular,aug,fri,81,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.0008572698,34488
44,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,3,Price Sensitive,0.00085718196,34489
56,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.0008567811,34490
38,technician,married,university.degree,no,yes,no,cellular,may,tue,55,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.00085655943,34491
36,technician,married,professional.course,no,yes,no,cellular,may,mon,16,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,30-40,0,1,Spring,1,Warm Prospects,0.0008564954,34492
35,technician,divorced,professional.course,no,no,no,cellular,jul,tue,77,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,30-40,0,1,Summer,4,Hard to Convert,0.00085648603,34493
39,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,151,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.00085647946,34494
28,blue-collar,single,basic.9y,no,no,no,telephone,jul,wed,137,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,<30,0,1,Summer,3,Price Sensitive,0.000856448,34495
60,services,married,high.school,no,no,no,cellular,aug,tue,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.00085642724,34496
44,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,65,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,40-50,0,0,Spring,3,Price Sensitive,0.0008559308,34497
37,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,120,14,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,30-40,0,1,Spring,3,Price Sensitive,0.0008556026,34498
28,technician,single,professional.course,no,yes,yes,telephone,may,wed,43,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,<30,0,0,Spring,1,Warm Prospects,0.0008551873,34499
37,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,30-40,0,0,Summer,4,Hard to Convert,0.00085496076,34500
55,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,101,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,50-60,0,0,Summer,3,Price Sensitive,0.00085482234,34501
35,blue-collar,married,high.school,no,yes,yes,telephone,may,mon,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,30-40,0,0,Spring,3,Price Sensitive,0.0008542792,34502
35,housemaid,married,high.school,no,no,no,telephone,may,wed,122,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,30-40,0,0,Spring,4,Hard to Convert,0.000853998,34503
53,technician,married,professional.course,no,yes,no,telephone,jul,thu,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,50-60,0,0,Summer,4,Hard to Convert,0.0008539806,34504
34,admin.,single,university.degree,no,yes,yes,cellular,may,fri,46,3,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,0,30-40,0,0,Spring,1,Warm Prospects,0.0008538467,34505
25,services,married,high.school,no,no,no,cellular,jul,wed,59,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,<30,0,0,Summer,4,Hard to Convert,0.000853804,34506
27,technician,single,professional.course,no,yes,no,cellular,may,wed,38,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,<30,0,0,Spring,1,Warm Prospects,0.0008528665,34507
30,student,single,high.school,no,yes,no,cellular,apr,mon,7,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,<30,0,1,Spring,1,Warm Prospects,0.00085255323,34508
41,services,divorced,basic.9y,no,no,no,telephone,jun,thu,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,40-50,0,0,Summer,4,Hard to Convert,0.0008521569,34509
